scheduler,n,quorum,surplus,seed,k,T,steps,timeouts,decisions,retries,max_ballot,reached_step_cap,safety
progress-aware-quorum-delay,15,8,7,111,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,112,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,113,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,114,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,115,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,116,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,117,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,118,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,119,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,120,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,121,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,122,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,123,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,124,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,125,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,126,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,127,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,128,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,129,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,130,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,131,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,132,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,133,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,134,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,135,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,136,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,137,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,138,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,139,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,140,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,141,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,142,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,143,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,144,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,145,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,146,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,147,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,148,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,149,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,150,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,151,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,152,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,153,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,154,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,155,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,156,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,157,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,158,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,159,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,160,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,161,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,162,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,163,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,164,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,165,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,166,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,167,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,168,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,169,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,170,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,171,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,172,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,173,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,174,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,175,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,176,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,177,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,178,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,179,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,180,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,181,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,182,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,183,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,184,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,185,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,186,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,187,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,188,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,189,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,190,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,191,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,192,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,193,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,194,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,195,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,196,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,197,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,198,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,199,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,200,40,60,131,1,1,1,2,false,false
uniform-budget-delay,25,13,12,1,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,2,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,3,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,4,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,5,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,6,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,7,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,8,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,9,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,10,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,11,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,12,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,13,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,14,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,15,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,16,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,17,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,18,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,19,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,20,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,21,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,22,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,23,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,24,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,25,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,26,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,27,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,28,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,29,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,30,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,31,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,32,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,33,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,34,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,35,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,36,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,37,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,38,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,39,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,40,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,41,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,42,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,43,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,44,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,45,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,46,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,47,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,48,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,49,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,50,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,51,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,52,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,53,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,54,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,55,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,56,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,57,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,58,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,59,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,60,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,61,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,62,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,63,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,64,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,65,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,66,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,67,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,68,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,69,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,70,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,71,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,72,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,73,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,74,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,75,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,76,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,77,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,78,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,79,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,80,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,81,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,82,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,83,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,84,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,85,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,86,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,87,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,88,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,89,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,90,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,91,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,92,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,93,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,94,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,95,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,96,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,97,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,98,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,99,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,100,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,101,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,102,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,103,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,104,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,105,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,106,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,107,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,108,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,109,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,110,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,111,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,112,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,113,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,114,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,115,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,116,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,117,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,118,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,119,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,120,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,121,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,122,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,123,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,124,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,125,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,126,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,127,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,128,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,129,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,130,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,131,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,132,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,133,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,134,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,135,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,136,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,137,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,138,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,139,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,140,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,141,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,142,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,143,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,144,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,145,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,146,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,147,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,148,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,149,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,150,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,151,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,152,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,153,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,154,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,155,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,156,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,157,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,158,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,159,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,160,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,161,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,162,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,163,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,164,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,165,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,166,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,167,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,168,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,169,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,170,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,171,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,172,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,173,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,174,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,175,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,176,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,177,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,178,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,179,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,180,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,181,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,182,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,183,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,184,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,185,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,186,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,187,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,188,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,189,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,190,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,191,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,192,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,193,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,194,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,195,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,196,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,197,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,198,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,199,65,100,216,1,1,1,2,false,false
uniform-budget-delay,25,13,12,200,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,1,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,2,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,3,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,4,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,5,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,6,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,7,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,8,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,9,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,10,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,11,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,12,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,13,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,14,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,15,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,16,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,17,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,18,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,19,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,20,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,21,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,22,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,23,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,24,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,25,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,26,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,27,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,28,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,29,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,30,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,31,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,32,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,33,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,34,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,35,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,36,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,37,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,38,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,39,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,40,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,41,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,42,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,43,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,44,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,45,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,46,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,47,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,48,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,49,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,50,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,51,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,52,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,53,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,54,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,55,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,56,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,57,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,58,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,59,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,60,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,61,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,62,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,63,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,64,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,65,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,66,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,67,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,68,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,69,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,70,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,71,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,72,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,73,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,74,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,75,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,76,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,77,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,78,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,79,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,80,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,81,65,100,216,1,1,1,2,false,false
progress-aware-quorum-delay,25,13,12,82,65,100,216,1,1,1,2,false,false
